0	35
1	60
1	69
1	35
2	20
3	139
4	139
5	60
5	35
6	100
6	123
7	149
7	44
7	71
7	199
7	131
7	100
7	16
7	140
7	88
7	196
7	158
7	20
7	22
7	27
7	17
7	42
7	109
8	97
8	44
8	35
8	70
8	74
8	78
8	84
8	94
8	104
8	108
8	154
8	166
8	165
8	170
9	48
9	49
9	43
9	53
9	55
9	56
9	57
9	58
9	10
10	49
11	49
12	81
12	139
13	100
14	24
14	27
15	175
15	139
15	136
16	62
16	44
16	199
16	100
17	71
17	131
17	100
17	20
17	22
17	21
17	18
17	38
17	42
18	71
18	100
18	20
18	22
18	21
18	42
19	140
19	20
20	60
20	71
20	131
20	64
20	100
20	140
20	28
20	158
20	61
20	63
20	125
20	30
20	65
20	108
20	117
20	193
20	32
20	198
20	180
20	21
20	22
20	27
20	113
20	39
20	42
20	43
20	52
20	53
21	131
21	100
21	158
21	22
21	38
21	42
22	71
22	131
22	100
22	158
22	125
22	42
23	100
23	123
23	163
24	71
24	27
24	113
25	27
26	139
27	71
27	36
27	131
27	133
27	100
27	158
27	45
27	124
27	34
27	103
27	113
27	33
27	38
27	39
27	40
27	41
27	42
27	43
28	94
29	62
29	81
29	69
29	197
29	100
29	63
29	123
29	167
31	62
31	121
31	139
32	140
35	97
35	60
35	134
35	93
35	68
35	182
35	69
35	72
35	171
35	61
35	64
35	63
35	66
35	67
35	70
35	71
35	73
35	74
35	75
35	76
35	77
35	78
35	79
35	80
35	83
35	82
35	84
35	85
35	86
35	87
35	92
35	94
35	95
35	96
35	98
35	99
35	100
35	101
35	102
35	104
35	105
35	106
35	107
35	108
35	111
35	110
35	114
35	115
35	116
35	120
35	118
35	122
35	125
35	126
35	128
35	129
35	130
35	132
35	135
35	137
35	138
35	141
35	142
35	143
35	145
35	148
35	150
35	151
35	152
35	153
35	154
35	157
35	160
35	162
35	164
35	166
35	165
35	168
35	169
35	170
35	172
35	173
35	174
35	176
35	177
35	178
35	179
35	181
35	184
35	185
35	186
35	187
35	189
35	190
35	191
35	112
35	54
35	50
35	90
35	196
35	59
35	156
35	183
37	139
37	127
37	159
39	131
39	100
39	42
40	41
42	131
42	100
42	158
42	125
43	48
43	49
43	53
43	55
43	56
43	57
43	58
44	93
44	100
44	199
44	88
45	71
45	124
46	139
47	131
47	100
48	100
48	53
48	55
48	56
48	57
49	100
49	53
49	55
49	56
49	57
49	58
50	121
51	100
52	198
53	55
53	56
53	58
55	56
55	57
55	58
56	58
57	58
60	64
60	63
60	66
60	68
60	79
60	85
60	107
60	108
60	118
60	129
60	142
60	173
60	181
60	186
60	187
60	140
60	90
60	196
60	65
60	183
61	69
61	71
61	118
61	79
61	64
61	63
61	108
61	196
61	65
62	100
62	119
62	146
62	158
62	139
63	69
63	71
63	118
63	79
63	64
63	100
63	66
63	108
63	196
63	65
64	69
64	71
64	118
64	79
64	131
64	66
64	100
64	108
64	129
64	142
64	196
65	108
66	71
66	79
66	108
66	196
67	107
68	108
68	129
68	142
69	93
69	71
69	100
69	108
70	107
70	74
71	100
71	108
71	133
71	131
71	124
71	113
72	98
72	133
73	93
73	92
73	101
73	104
73	125
74	107
74	165
75	78
75	104
75	116
75	120
75	122
76	133
77	78
77	120
78	125
78	96
79	108
81	121
81	139
82	106
82	94
83	118
83	85
83	108
83	129
83	142
84	106
84	104
84	138
84	94
85	108
85	125
85	129
85	142
86	151
86	152
88	199
88	100
89	139
91	139
92	125
93	97
93	94
94	118
94	95
94	172
94	138
94	105
94	143
94	176
94	185
95	120
96	157
98	118
99	101
99	138
99	130
100	149
100	199
100	131
100	144
100	195
100	146
100	125
100	126
100	194
100	123
100	192
100	163
100	158
100	139
100	155
100	167
100	109
104	106
104	116
104	130
104	138
106	130
107	165
108	118
108	125
108	129
108	142
108	186
108	187
108	191
108	196
108	183
109	199
110	189
111	125
113	124
116	125
117	198
118	129
118	196
119	139
119	197
120	122
121	162
121	136
121	139
123	167
125	126
125	128
125	129
125	157
125	168
125	189
127	139
127	159
129	142
129	181
129	196
131	158
132	135
133	146
136	141
136	175
136	139
138	185
139	197
139	146
139	161
139	175
139	188
139	147
139	159
142	196
146	188
146	147
147	188
149	199
151	152
165	166
180	198
