0	82
0	90
0	83
0	47
0	96
0	84
0	73
0	86
0	87
0	88
0	91
0	92
0	93
0	94
0	95
0	97
0	98
0	99
0	1
0	2
0	41
1	82
1	90
1	83
1	47
1	96
1	84
1	73
1	86
1	87
1	88
1	91
1	92
1	93
1	94
1	95
1	97
1	98
1	99
1	2
1	41
2	82
2	90
2	83
2	47
2	96
2	84
2	73
2	86
2	87
2	88
2	91
2	92
2	94
2	95
2	97
2	98
2	99
2	41
3	83
3	47
3	73
3	41
3	48
3	46
3	89
3	4
3	5
3	6
3	7
3	8
3	9
3	10
3	11
3	12
3	13
3	14
3	15
3	16
3	17
3	18
3	19
3	20
3	21
3	22
3	23
3	24
3	25
3	26
3	27
3	28
3	29
3	30
3	31
3	32
3	33
3	34
3	35
3	36
3	37
3	38
3	39
3	40
4	83
4	47
4	73
4	41
4	48
4	46
4	89
4	5
4	6
4	7
4	8
4	9
4	10
4	11
4	12
4	13
4	14
4	15
4	16
4	17
4	18
4	19
4	20
4	21
4	22
4	23
4	24
4	25
4	26
4	27
4	28
4	29
4	30
4	31
4	32
4	33
4	34
4	35
4	36
4	37
4	38
4	39
4	40
5	83
5	47
5	73
5	60
5	41
5	48
5	46
5	89
5	6
5	7
5	8
5	9
5	10
5	11
5	12
5	13
5	14
5	15
5	16
5	17
5	18
5	19
5	20
5	21
5	22
5	23
5	24
5	25
5	26
5	27
5	28
5	29
5	30
5	31
5	32
5	33
5	34
5	35
5	36
5	37
5	38
5	39
5	40
6	83
6	47
6	73
6	60
6	41
6	48
6	46
6	89
6	7
6	8
6	9
6	10
6	11
6	12
6	13
6	14
6	15
6	16
6	17
6	18
6	19
6	20
6	21
6	22
6	23
6	24
6	25
6	26
6	27
6	28
6	29
6	30
6	31
6	32
6	33
6	34
6	35
6	36
6	37
6	38
6	39
6	40
7	83
7	47
7	73
7	41
7	48
7	46
7	89
7	8
7	9
7	10
7	11
7	12
7	13
7	14
7	15
7	16
7	17
7	18
7	19
7	20
7	21
7	22
7	23
7	24
7	25
7	26
7	27
7	28
7	29
7	30
7	31
7	32
7	33
7	34
7	35
7	36
7	37
7	38
7	39
7	40
8	83
8	47
8	73
8	60
8	41
8	48
8	46
8	89
8	9
8	10
8	11
8	12
8	13
8	14
8	15
8	16
8	17
8	18
8	19
8	20
8	21
8	22
8	23
8	24
8	25
8	26
8	27
8	28
8	29
8	30
8	31
8	32
8	33
8	34
8	35
8	36
8	37
8	38
8	39
8	40
9	83
9	47
9	73
9	60
9	41
9	48
9	46
9	89
9	10
9	11
9	12
9	13
9	14
9	15
9	16
9	17
9	18
9	19
9	20
9	21
9	22
9	23
9	24
9	25
9	26
9	27
9	28
9	29
9	30
9	31
9	32
9	33
9	34
9	35
9	36
9	37
9	38
9	39
9	40
10	83
10	47
10	73
10	60
10	41
10	48
10	46
10	89
10	11
10	12
10	13
10	14
10	15
10	16
10	17
10	18
10	19
10	20
10	21
10	22
10	23
10	24
10	25
10	26
10	27
10	28
10	29
10	30
10	31
10	32
10	33
10	34
10	35
10	36
10	37
10	38
10	39
10	40
11	83
11	47
11	73
11	60
11	41
11	48
11	46
11	89
11	12
11	13
11	14
11	15
11	16
11	17
11	18
11	19
11	20
11	21
11	22
11	23
11	24
11	25
11	26
11	27
11	28
11	29
11	30
11	31
11	32
11	33
11	34
11	35
11	36
11	37
11	38
11	39
11	40
12	83
12	47
12	73
12	41
12	48
12	46
12	89
12	13
12	14
12	15
12	16
12	17
12	18
12	19
12	20
12	21
12	22
12	23
12	24
12	25
12	26
12	27
12	28
12	29
12	30
12	31
12	32
12	33
12	34
12	35
12	36
12	37
12	38
12	39
12	40
13	83
13	47
13	73
13	41
13	48
13	46
13	89
13	14
13	15
13	16
13	17
13	18
13	19
13	20
13	21
13	22
13	23
13	24
13	25
13	26
13	27
13	28
13	29
13	30
13	31
13	32
13	33
13	34
13	35
13	36
13	37
13	38
13	39
13	40
14	83
14	47
14	73
14	41
14	48
14	46
14	89
14	15
14	16
14	17
14	18
14	19
14	20
14	21
14	22
14	23
14	24
14	25
14	26
14	27
14	28
14	29
14	30
14	31
14	32
14	33
14	34
14	35
14	36
14	37
14	38
14	39
14	40
15	83
15	47
15	73
15	41
15	48
15	46
15	89
15	16
15	17
15	18
15	19
15	20
15	21
15	22
15	23
15	24
15	25
15	26
15	27
15	28
15	29
15	30
15	31
15	32
15	33
15	34
15	35
15	36
15	37
15	38
15	39
15	40
16	83
16	47
16	73
16	60
16	41
16	48
16	46
16	89
16	17
16	18
16	19
16	20
16	21
16	22
16	23
16	24
16	25
16	26
16	27
16	28
16	29
16	30
16	31
16	32
16	33
16	34
16	35
16	36
16	37
16	38
16	39
16	40
17	83
17	47
17	73
17	60
17	41
17	48
17	46
17	89
17	18
17	19
17	20
17	21
17	22
17	23
17	24
17	25
17	26
17	27
17	28
17	29
17	30
17	31
17	32
17	33
17	34
17	35
17	36
17	37
17	38
17	39
17	40
18	83
18	47
18	73
18	41
18	48
18	46
18	89
18	19
18	20
18	21
18	22
18	23
18	24
18	25
18	26
18	27
18	28
18	29
18	30
18	31
18	32
18	33
18	34
18	35
18	36
18	37
18	38
18	39
18	40
19	83
19	47
19	73
19	41
19	48
19	46
19	89
19	20
19	21
19	22
19	23
19	24
19	25
19	26
19	27
19	28
19	29
19	30
19	31
19	32
19	33
19	34
19	35
19	36
19	37
19	38
19	39
19	40
20	83
20	47
20	73
20	41
20	48
20	46
20	89
20	21
20	22
20	23
20	24
20	25
20	26
20	27
20	28
20	29
20	30
20	31
20	32
20	33
20	34
20	35
20	36
20	37
20	38
20	39
20	40
21	83
21	47
21	73
21	60
21	41
21	48
21	46
21	89
21	22
21	23
21	24
21	25
21	26
21	27
21	28
21	29
21	30
21	31
21	32
21	33
21	34
21	35
21	36
21	37
21	38
21	39
21	40
22	83
22	47
22	73
22	41
22	48
22	46
22	89
22	23
22	24
22	25
22	26
22	27
22	28
22	29
22	30
22	31
22	32
22	33
22	34
22	35
22	36
22	37
22	38
22	39
22	40
23	83
23	47
23	73
23	41
23	48
23	46
23	89
23	24
23	25
23	26
23	27
23	28
23	29
23	30
23	31
23	32
23	33
23	34
23	35
23	36
23	37
23	38
23	39
23	40
24	83
24	47
24	73
24	41
24	48
24	46
24	89
24	25
24	26
24	27
24	28
24	29
24	30
24	31
24	32
24	33
24	34
24	35
24	36
24	37
24	38
24	39
24	40
25	83
25	47
25	73
25	41
25	48
25	46
25	89
25	26
25	27
25	28
25	29
25	30
25	31
25	32
25	33
25	34
25	35
25	36
25	37
25	38
25	39
25	40
26	83
26	47
26	73
26	41
26	48
26	46
26	89
26	27
26	28
26	29
26	30
26	31
26	32
26	33
26	34
26	35
26	36
26	37
26	38
26	39
26	40
27	83
27	47
27	73
27	41
27	48
27	46
27	89
27	28
27	29
27	30
27	31
27	32
27	33
27	34
27	35
27	36
27	37
27	38
27	39
27	40
28	83
28	47
28	73
28	41
28	48
28	46
28	89
28	29
28	30
28	31
28	32
28	33
28	34
28	35
28	36
28	37
28	38
28	39
28	40
29	83
29	47
29	73
29	41
29	48
29	46
29	89
29	30
29	31
29	32
29	33
29	34
29	35
29	36
29	37
29	38
29	39
29	40
30	83
30	47
30	73
30	41
30	48
30	46
30	89
30	31
30	32
30	33
30	34
30	35
30	36
30	37
30	38
30	39
30	40
31	83
31	47
31	73
31	41
31	48
31	46
31	89
31	32
31	33
31	34
31	35
31	36
31	37
31	38
31	39
31	40
32	83
32	47
32	73
32	41
32	48
32	46
32	89
32	33
32	34
32	35
32	36
32	37
32	38
32	39
32	40
33	83
33	47
33	73
33	41
33	48
33	46
33	89
33	34
33	35
33	36
33	37
33	38
33	39
33	40
34	83
34	47
34	73
34	41
34	48
34	46
34	89
34	35
34	36
34	37
34	38
34	39
34	40
35	83
35	47
35	73
35	41
35	48
35	46
35	89
35	36
35	37
35	38
35	39
35	40
36	83
36	47
36	73
36	41
36	48
36	46
36	89
36	37
36	38
36	39
36	40
37	83
37	47
37	73
37	41
37	48
37	46
37	89
37	38
37	39
37	40
38	83
38	47
38	73
38	48
38	46
38	89
38	39
38	40
39	83
39	47
39	73
39	48
39	46
39	89
39	40
40	47
40	48
40	46
40	89
41	82
41	90
41	42
41	43
41	96
41	84
41	54
41	86
41	87
41	88
41	91
41	92
41	93
41	94
41	95
41	97
41	98
41	99
41	85
41	49
41	48
41	89
41	51
