0	42
0	5
1	95
1	55
1	19
1	20
1	21
1	22
1	25
1	23
1	24
2	42
2	22
2	34
2	35
2	84
2	85
2	86
2	88
2	90
2	94
2	98
2	92
2	76
2	16
2	19
2	21
2	23
2	24
2	8
2	74
2	87
3	81
3	83
3	97
3	99
3	57
3	61
4	58
4	36
4	64
4	68
4	81
4	96
4	97
4	99
4	43
4	56
4	61
4	67
5	42
5	22
5	34
5	35
5	84
5	85
5	86
5	88
5	90
5	94
5	98
5	92
5	6
5	76
5	16
5	19
5	20
5	21
5	59
5	87
5	74
6	72
6	42
6	22
6	34
6	35
6	84
6	85
6	86
6	88
6	90
6	94
6	98
6	92
6	74
6	76
6	19
6	20
6	21
6	23
6	16
6	59
6	87
7	8
7	33
7	45
7	53
7	77
7	9
7	10
7	11
7	13
7	15
7	14
7	17
7	18
7	27
7	29
7	31
7	28
7	30
7	32
7	44
7	46
7	47
7	48
7	49
7	50
7	51
7	52
7	54
8	71
8	82
8	42
8	22
8	34
8	35
8	84
8	85
8	86
8	88
8	90
8	94
8	98
8	92
8	76
8	16
8	19
8	21
8	23
8	24
8	74
8	77
8	9
8	10
8	11
8	13
8	15
8	14
8	17
8	18
8	27
8	29
8	31
8	28
8	30
8	32
8	33
8	87
8	45
8	44
8	46
8	47
8	48
8	49
8	50
8	51
8	52
8	53
8	54
9	33
9	45
9	53
9	77
9	10
9	11
9	13
9	15
9	14
9	17
9	18
9	27
9	29
9	31
9	28
9	30
9	32
9	44
9	46
9	47
9	48
9	49
9	50
9	51
9	52
9	54
10	33
10	45
10	53
10	77
10	11
10	13
10	15
10	14
10	17
10	18
10	27
10	29
10	31
10	28
10	30
10	32
10	44
10	46
10	47
10	48
10	49
10	50
10	51
10	52
10	54
11	33
11	45
11	53
11	77
11	13
11	15
11	14
11	17
11	18
11	27
11	29
11	31
11	28
11	30
11	32
11	44
11	46
11	47
11	48
11	49
11	50
11	51
11	52
11	54
12	70
12	42
13	33
13	45
13	53
13	77
13	15
13	14
13	17
13	18
13	27
13	29
13	31
13	28
13	30
13	32
13	44
13	46
13	47
13	48
13	49
13	50
13	51
13	52
13	54
14	33
14	45
14	53
14	77
14	15
14	17
14	18
14	27
14	29
14	31
14	28
14	30
14	32
14	44
14	46
14	47
14	48
14	49
14	50
14	51
14	52
14	54
15	33
15	45
15	53
15	77
15	17
15	18
15	27
15	29
15	31
15	28
15	30
15	32
15	44
15	46
15	47
15	48
15	49
15	50
15	51
15	52
15	54
16	42
16	22
16	34
16	35
16	84
16	85
16	86
16	88
16	90
16	94
16	98
16	92
16	76
16	74
16	19
16	20
16	21
16	23
16	24
16	87
17	33
17	45
17	53
17	77
17	18
17	27
17	29
17	31
17	28
17	30
17	32
17	44
17	46
17	47
17	48
17	49
17	52
17	54
18	33
18	45
18	53
18	77
18	27
18	29
18	31
18	28
18	30
18	32
18	44
18	46
18	47
18	48
18	49
18	50
18	51
18	52
18	54
19	42
19	22
19	34
19	35
19	84
19	85
19	86
19	88
19	90
19	94
19	98
19	92
19	76
19	74
19	20
19	21
19	23
19	24
19	59
19	87
20	42
20	22
20	34
20	35
20	84
20	85
20	86
20	88
20	90
20	94
20	92
20	76
20	74
20	21
20	25
20	23
20	87
21	55
21	42
21	22
21	34
21	35
21	84
21	85
21	86
21	88
21	90
21	94
21	98
21	92
21	76
21	74
21	23
21	24
21	87
22	70
22	42
22	74
22	76
22	25
22	23
22	24
22	92
22	34
22	35
22	84
22	85
22	86
22	87
22	88
22	90
22	94
22	98
23	42
23	34
23	35
23	84
23	85
23	86
23	88
23	90
23	94
23	98
23	92
23	76
23	74
23	24
23	87
24	42
24	34
24	35
24	84
24	85
24	86
24	88
24	90
24	94
24	98
24	92
24	76
24	74
24	87
25	55
26	85
26	59
27	33
27	45
27	53
27	77
27	29
27	31
27	28
27	30
27	32
27	44
27	46
27	47
27	48
27	49
27	50
27	51
27	52
27	54
28	33
28	45
28	77
28	29
28	31
28	30
28	32
28	44
28	46
28	49
28	50
28	51
28	52
28	54
29	33
29	45
29	53
29	77
29	31
29	30
29	32
29	44
29	46
29	47
29	49
29	50
29	51
29	52
29	54
30	33
30	45
30	77
30	31
30	32
30	44
30	46
30	48
30	50
30	51
30	52
31	33
31	45
31	53
31	77
31	32
31	44
31	46
31	47
31	48
31	49
31	50
31	52
31	54
32	33
32	45
32	53
32	77
32	46
32	48
32	52
32	54
34	70
34	42
34	74
34	76
34	92
34	35
34	59
34	84
34	85
34	86
34	87
34	88
34	90
34	94
34	98
35	70
35	42
35	74
35	76
35	92
35	84
35	85
35	86
35	87
35	88
35	90
35	94
35	98
36	58
36	64
36	68
36	81
36	78
36	97
36	99
36	43
36	56
36	57
36	61
36	63
36	67
