0	49
0	95
0	4
0	5
0	73
0	74
0	1
0	23
1	67
1	98
1	5
1	99
1	73
1	20
1	74
1	23
1	38
1	94
2	55
2	64
2	11
2	26
2	33
2	12
2	37
2	38
2	39
2	9
2	40
2	41
2	42
2	45
2	46
2	47
2	48
2	50
2	51
2	53
2	52
2	57
2	59
2	61
2	62
2	63
2	16
2	17
2	18
2	19
2	22
2	28
2	35
2	60
2	65
2	69
2	71
2	72
3	73
4	10
4	95
4	49
4	5
4	73
4	74
4	23
5	10
5	95
5	73
5	74
5	23
5	36
6	73
7	11
7	38
7	12
7	39
7	9
7	50
7	69
7	29
7	30
7	13
7	70
8	11
8	37
8	38
8	12
8	39
8	9
8	40
8	41
8	42
8	45
8	47
8	50
8	52
8	32
8	70
9	55
9	64
9	11
9	33
9	72
9	37
9	38
9	12
9	39
9	29
9	30
9	31
9	32
9	40
9	41
9	42
9	45
9	46
9	47
9	48
9	50
9	51
9	53
9	52
9	54
9	57
9	59
9	61
9	62
9	63
9	13
9	69
9	70
9	71
10	95
10	73
11	15
11	55
11	64
11	12
11	26
11	29
11	30
11	31
11	32
11	33
11	34
11	37
11	38
11	39
11	40
11	41
11	42
11	43
11	44
11	45
11	46
11	47
11	48
11	50
11	51
11	53
11	52
11	14
11	54
11	56
11	57
11	58
11	59
11	61
11	63
11	13
11	16
11	17
11	18
11	19
11	22
11	25
11	27
11	28
11	35
11	60
11	65
11	69
11	70
11	71
12	55
12	64
12	33
12	37
12	38
12	29
12	30
12	31
12	32
12	34
12	39
12	40
12	41
12	42
12	43
12	44
12	45
12	46
12	47
12	48
12	50
12	51
12	53
12	52
12	14
12	54
12	56
12	57
12	58
12	59
12	61
12	62
12	63
12	69
12	71
13	78
13	64
13	33
13	37
13	38
13	39
13	40
13	41
13	42
13	45
13	46
13	47
13	48
13	50
13	51
13	53
13	52
13	57
13	59
13	61
13	62
13	63
13	69
13	71
13	29
13	30
13	31
13	43
14	55
14	64
14	33
14	37
14	38
14	40
14	41
14	42
14	47
14	48
14	51
14	53
14	52
14	57
14	59
14	61
14	62
14	63
14	71
16	26
16	17
16	19
16	18
16	22
16	27
16	28
16	35
16	60
16	65
17	26
17	18
17	19
17	28
17	35
17	60
17	65
18	26
18	19
18	25
18	27
18	28
18	35
18	60
18	65
19	26
19	22
19	28
19	35
19	60
19	65
20	24
20	78
20	99
20	73
21	56
23	73
23	74
24	99
24	73
25	26
25	27
25	28
26	27
26	28
26	35
26	60
27	72
28	35
29	55
29	64
29	33
29	37
29	38
29	39
29	40
29	41
29	42
29	45
29	47
29	48
29	50
