0	67
1	67
2	67
3	8
3	53
3	90
3	67
3	54
3	56
3	6
3	52
3	69
3	88
3	34
3	47
3	65
4	92
4	53
4	90
4	67
4	74
5	91
6	8
6	53
6	90
6	54
6	56
6	52
6	69
6	88
6	34
6	47
7	8
7	27
7	53
7	90
7	67
7	77
7	70
7	21
7	40
8	55
8	74
8	75
8	56
8	52
8	53
8	54
8	67
8	9
8	69
8	88
8	90
8	91
9	53
9	90
9	67
9	59
10	16
10	88
10	91
10	12
10	65
10	13
10	14
10	15
10	18
10	19
11	53
11	67
11	93
12	89
12	13
13	16
13	70
13	88
13	91
13	65
13	14
13	15
13	18
13	19
14	16
14	88
14	91
14	65
14	18
14	19
15	70
15	65
15	18
16	20
16	77
16	88
16	91
16	70
16	71
16	18
16	29
16	30
16	32
16	39
16	87
17	70
18	70
18	88
18	91
18	65
19	70
21	53
21	77
21	62
21	94
21	88
21	50
21	61
21	71
21	95
21	96
21	97
21	98
21	99
21	22
21	23
21	24
21	25
21	28
21	33
21	37
21	35
21	42
21	43
21	44
21	57
21	79
21	80
21	81
21	82
21	83
21	84
21	85
21	86
22	77
22	62
22	88
22	61
22	57
22	97
22	99
22	23
22	24
22	28
22	33
22	43
22	81
22	83
22	86
23	62
23	88
23	61
23	57
23	97
23	24
23	28
23	33
23	81
23	83
23	95
23	71
23	86
24	77
24	62
24	88
24	50
24	61
24	57
24	97
24	71
24	95
24	96
24	98
24	25
24	28
24	30
24	33
24	37
24	35
24	42
24	43
24	44
24	79
24	80
24	81
24	82
24	83
24	84
24	86
25	62
25	94
25	88
25	57
25	97
25	99
25	33
25	45
25	80
25	81
25	83
25	30
25	86
26	62
26	88
26	57
26	81
27	55
27	53
27	77
27	67
27	90
27	51
28	77
28	62
28	94
28	88
28	50
28	57
28	97
28	95
28	30
28	33
28	37
28	43
28	44
28	45
28	80
28	81
28	83
28	86
29	88
29	30
29	37
29	39
29	87
30	62
30	88
30	50
30	33
30	42
30	43
30	80
30	95
30	96
30	98
30	71
30	31
30	32
30	35
30	79
30	82
30	84
30	87
31	62
31	88
31	57
31	97
32	88
32	57
32	81
33	77
33	62
33	88
33	61
33	57
33	97
33	71
33	95
33	96
33	98
33	37
33	35
33	42
33	43
33	44
33	79
33	80
33	81
33	82
33	83
33	84
33	86
34	53
34	90
34	56
34	52
34	51
34	62
34	88
34	50
34	71
34	45
35	88
35	57
35	97
35	80
35	81
35	86
36	88
36	50
36	95
37	62
37	88
37	57
37	97
37	81
37	95
37	86
38	67
39	62
39	87
40	77
40	70
41	67
42	77
42	62
42	88
42	50
42	57
42	97
42	95
42	96
42	98
42	81
42	82
42	83
42	85
42	86
43	77
43	62
43	88
43	57
43	97
43	95
43	96
43	46
43	81
43	83
43	85
43	86
44	77
44	62
44	88
44	91
44	97
44	96
44	80
44	81
45	77
45	62
45	88
45	95
45	83
46	77
46	62
46	88
46	95
46	96
46	85
47	53
47	88
47	50
48	77
48	62
48	88
49	70
50	53
50	67
50	62
50	94
50	88
50	71
50	95
50	97
50	99
50	57
50	79
50	81
50	82
50	83
50	86
51	59
51	88
52	75
52	53
52	67
52	54
52	56
53	75
53	74
53	59
53	56
53	54
53	77
53	67
53	88
53	90
53	70
53	73
53	60
53	61
53	62
53	57
54	75
54	90
54	63
54	56
54	88
55	56
55	88
55	90
56	75
56	90
56	69
56	88
57	77
57	62
57	94
57	88
57	61
57	71
57	95
57	96
57	97
57	98
57	79
57	80
57	81
57	82
57	83
57	84
57	86
58	88
59	78
59	67
60	88
61	62
61	88
61	97
61	99
61	81
61	83
61	86
62	77
62	88
62	71
62	94
62	95
62	96
62	97
62	98
62	99
62	79
62	80
62	81
62	82
62	83
62	84
62	85
62	86
63	67
64	67
65	91
66	67
67	92
67	78
67	90
67	68
67	77
67	88
67	70
67	93
67	94
67	95
67	96
67	97
67	98
67	99
68	93
69	75
69	88
69	96
70	90
70	76
70	77
70	88
70	91
71	94
71	97
71	81
71	83
71	86
72	91
73	88
74	90
74	88
75	91
77	90
77	88
77	94
77	97
77	99
77	80
77	81
77	83
79	88
79	97
79	81
79	83
79	86
80	88
80	97
80	95
80	81
80	82
80	86
81	88
81	97
81	95
81	96
81	98
81	82
81	83
81	84
82	88
82	97
82	83
82	95
82	96
82	86
83	94
83	88
83	97
83	99
83	95
83	96
83	98
83	85
84	88
84	97
84	86
85	94
85	88
85	95
86	88
86	97
86	95
86	96
86	98
87	88
88	92
88	90
88	94
88	95
88	96
88	97
88	98
88	99
92	93
94	95
94	96
94	99
95	97
95	96
95	98
96	97
96	99
97	98
